@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 4\nSize of the tree: 7\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

Atributos7,8,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,40,20,0,66.666667,33.333333,0,0.333333,0.376833,0.446167,75.366667,89.233402,60,50.488377,9.511623,1,0.841473,0.158527,16.182979,0.269716,26.971631,0.666667,20,0.333333,10,0.666667,20,0.333333,10,0.666667,0.666667,0.666667,0.333333,0.762778,0.770923,0.666667,0.333333,0.666667,0.333333,0.666667,0.666667,0.666667,0.333333,0.762778,0.76948,0.666667,0.666667,0.277,0.001,0.21875,0,218.75,0,889598,265469,32669,100,98.333333,?,?,?,?,-1
Atributos7,8,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,43,17,0,71.666667,28.333333,0,0.433333,0.374333,0.434933,74.866667,86.986589,60,47.560989,12.439011,1,0.792683,0.207317,16.476808,0.274613,27.461346,0.666667,20,0.233333,7,0.766667,23,0.333333,10,0.740741,0.666667,0.701754,0.435516,0.778889,0.806726,0.716667,0.283333,0.716667,0.283333,0.718855,0.716667,0.715957,0.435516,0.778889,0.793597,0.715957,0.716667,0.239,0.002,0.234375,0,234.375,0,903241,265469,32669,100,98.333333,?,?,?,?,-1
Atributos7,8,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,40,20,0,66.666667,33.333333,0,0.333333,0.3645,0.43627,72.9,87.254035,60,48.016511,11.983489,1,0.800275,0.199725,17.471694,0.291195,29.119489,0.733333,22,0.4,12,0.6,18,0.266667,8,0.647059,0.733333,0.6875,0.336336,0.76,0.716418,0.666667,0.333333,0.666667,0.333333,0.669683,0.666667,0.665179,0.336336,0.76,0.768395,0.665179,0.666667,0.23,0.003,0.234375,0,234.375,0,892056,265469,32669,100,97.5,?,?,?,?,-1
Atributos7,8,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,39,21,0,65,35,0,0.3,0.422167,0.483937,84.433333,96.787396,60,58.387417,1.612583,1,0.973124,0.026876,10.408992,0.173483,17.34832,0.7,21,0.4,12,0.6,18,0.3,9,0.636364,0.7,0.666667,0.301511,0.680556,0.642835,0.65,0.35,0.65,0.35,0.651515,0.65,0.649123,0.301511,0.680556,0.673892,0.649123,0.65,0.405,0.002,0.28125,0,281.25,0,876961,265469,32669,100,100,?,?,?,?,-1
Atributos7,8,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,40,20,0,66.666667,33.333333,0,0.333333,0.3875,0.446544,77.5,89.308827,60,49.58406,10.41594,1,0.826401,0.173599,14.595271,0.243255,24.325452,0.6,18,0.266667,8,0.733333,22,0.4,12,0.692308,0.6,0.642857,0.336336,0.746667,0.798716,0.666667,0.333333,0.666667,0.333333,0.669683,0.666667,0.665179,0.336336,0.746667,0.776757,0.665179,0.666667,0.234,0.002,0.21875,0,218.75,0,881002,265469,32669,100,99.166667,?,?,?,?,-1
Atributos7,8,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,41,19,0,68.333333,31.666667,0,0.366667,0.3735,0.442593,74.7,88.518548,60,49.349733,10.650267,1,0.822496,0.177504,16.442391,0.27404,27.403985,0.633333,19,0.266667,8,0.733333,22,0.366667,11,0.703704,0.633333,0.666667,0.368514,0.766111,0.768205,0.683333,0.316667,0.683333,0.316667,0.685185,0.683333,0.68254,0.368514,0.766111,0.774431,0.68254,0.683333,0.208,0.003,0.203125,0.015625,203.125,15.625,888306,265469,32669,100,95.833333,?,?,?,?,-1
Atributos7,8,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,36,24,0,60,40,0,0.2,0.438167,0.504601,87.633333,100.9201,60,63.646422,-3.646422,1,1.060774,-0.060774,8.140857,0.135681,13.568094,0.466667,14,0.266667,8,0.733333,22,0.533333,16,0.636364,0.466667,0.538462,0.207514,0.634444,0.60808,0.6,0.4,0.6,0.4,0.607656,0.6,0.59276,0.207514,0.634444,0.63093,0.59276,0.6,0.217,0.002,0.21875,0,218.75,0,878855,265469,32669,98.333333,96.666667,?,?,?,?,-1
Atributos7,8,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,49,11,0,81.666667,18.333333,0,0.633333,0.331167,0.389018,66.233333,77.803599,60,40.486386,19.513614,1,0.674773,0.325227,22.65654,0.377609,37.760901,0.866667,26,0.233333,7,0.766667,23,0.133333,4,0.787879,0.866667,0.825397,0.636524,0.878333,0.881292,0.816667,0.183333,0.816667,0.183333,0.819865,0.816667,0.816207,0.636524,0.878333,0.878299,0.816207,0.816667,0.228,0.003,0.21875,0,218.75,0,908048,265469,32669,100,96.666667,?,?,?,?,-1
Atributos7,9,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,38,22,0,63.333333,36.666667,0,0.266667,0.404833,0.458816,80.966667,91.763101,60,53.290516,6.709484,1,0.888175,0.111825,12.676183,0.21127,21.126971,0.733333,22,0.466667,14,0.533333,16,0.266667,8,0.611111,0.733333,0.666667,0.272166,0.720556,0.70806,0.633333,0.366667,0.633333,0.366667,0.638889,0.633333,0.62963,0.272166,0.720556,0.709141,0.62963,0.633333,0.216,0.002,0.21875,0,218.75,0,891681,265469,32669,100,99.166667,?,?,?,?,-1
Atributos7,9,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,43,17,0,71.666667,28.333333,0,0.433333,0.397,0.456636,79.4,91.32725,60,52.854159,7.145841,1,0.880903,0.119097,13.830474,0.230508,23.050789,0.766667,23,0.333333,10,0.666667,20,0.233333,7,0.69697,0.766667,0.730159,0.435516,0.747778,0.763556,0.716667,0.283333,0.716667,0.283333,0.718855,0.716667,0.715957,0.435516,0.747778,0.732854,0.715957,0.716667,0.227,0.004,0.234375,0,234.375,0,881705,265469,32669,100,99.166667,?,?,?,?,-1
Atributos7,9,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,37,23,0,61.666667,38.333333,0,0.233333,0.442,0.491613,88.4,98.322598,60,58.853739,1.146261,1,0.980896,0.019104,7.858999,0.130983,13.098331,0.533333,16,0.3,9,0.7,21,0.466667,14,0.64,0.533333,0.581818,0.236643,0.654444,0.647363,0.616667,0.383333,0.616667,0.383333,0.62,0.616667,0.613986,0.236643,0.654444,0.66174,0.613986,0.616667,0.218,0.006,0.21875,0.015625,218.75,15.625,877850,265469,32669,100,100,?,?,?,?,-1
Atributos7,9,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,43,17,0,71.666667,28.333333,0,0.433333,0.344333,0.409744,68.866667,81.948764,60,43.003232,16.996768,1,0.716721,0.283279,20.279323,0.337989,33.798871,0.733333,22,0.3,9,0.7,21,0.266667,8,0.709677,0.733333,0.721311,0.433574,0.836667,0.862429,0.716667,0.283333,0.716667,0.283333,0.716908,0.716667,0.716588,0.433574,0.836667,0.847658,0.716588,0.716667,0.229,0.003,0.234375,0,234.375,0,906038,265469,32669,100,96.666667,?,?,?,?,-1
Atributos7,9,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,38,22,0,63.333333,36.666667,0,0.266667,0.3795,0.452477,75.9,90.495304,60,52.146874,7.853126,1,0.869115,0.130885,15.644936,0.260749,26.074893,0.7,21,0.433333,13,0.566667,17,0.3,9,0.617647,0.7,0.65625,0.269069,0.75,0.69592,0.633333,0.366667,0.633333,0.366667,0.635747,0.633333,0.631696,0.269069,0.75,0.748044,0.631696,0.633333,0.244,0.002,0.25,0,250,0,891769,265469,32669,100,96.666667,?,?,?,?,-1
Atributos7,9,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,47,13,0,78.333333,21.666667,0,0.566667,0.343667,0.392314,68.733333,78.46273,60,40.82327,19.17673,1,0.680388,0.319612,20.923819,0.34873,34.873032,0.8,24,0.233333,7,0.766667,23,0.2,6,0.774194,0.8,0.786885,0.566982,0.871667,0.876717,0.783333,0.216667,0.783333,0.216667,0.783648,0.783333,0.783273,0.566982,0.871667,0.87656,0.783273,0.783333,0.221,0.003,0.21875,0,218.75,0,907632,265469,32669,100,99.166667,?,?,?,?,-1
Atributos7,9,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,45,15,0,75,25,0,0.5,0.361333,0.408297,72.266667,81.659455,60,43.535419,16.464581,1,0.72559,0.27441,18.708005,0.3118,31.180008,0.7,21,0.2,6,0.8,24,0.3,9,0.777778,0.7,0.736842,0.502519,0.836667,0.827876,0.75,0.25,0.75,0.25,0.752525,0.75,0.749373,0.502519,0.836667,0.838789,0.749373,0.75,0.238,0.003,0.203125,0,203.125,0,909603,265469,32669,100,99.166667,?,?,?,?,-1
Atributos7,9,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,44,16,0,73.333333,26.666667,0,0.466667,0.405833,0.465874,81.166667,93.174746,60,55.034529,4.965471,1,0.917242,0.082758,12.921164,0.215353,21.535273,0.7,21,0.233333,7,0.766667,23,0.3,9,0.75,0.7,0.724138,0.467707,0.713889,0.700196,0.733333,0.266667,0.733333,0.266667,0.734375,0.733333,0.733037,0.467707,0.713889,0.70541,0.733037,0.733333,0.262,0.002,0.265625,0,265.625,0,897029,265469,32669,100,99.166667,?,?,?,?,-1
Atributos7,9,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,45,15,0,75,25,0,0.5,0.349167,0.414743,69.833333,82.948578,60,43.76358,16.23642,1,0.729393,0.270607,19.65041,0.327507,32.750684,0.733333,22,0.233333,7,0.766667,23,0.266667,8,0.758621,0.733333,0.745763,0.500278,0.822222,0.83892,0.75,0.25,0.75,0.25,0.750278,0.75,0.749931,0.500278,0.822222,0.833561,0.749931,0.75,0.204,0.003,0.203125,0,203.125,0,900942,265469,32669,100,97.5,?,?,?,?,-1
Atributos7,9,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,37,23,0,61.666667,38.333333,0,0.233333,0.419333,0.496209,83.866667,99.241792,60,59.808047,0.191953,1,0.996801,0.003199,10.182384,0.169706,16.970641,0.5,15,0.266667,8,0.733333,22,0.5,15,0.652174,0.5,0.566038,0.239957,0.671667,0.670746,0.616667,0.383333,0.616667,0.383333,0.623384,0.616667,0.611377,0.239957,0.671667,0.696214,0.611377,0.616667,0.216,0.003,0.21875,0,218.75,0,867433,265469,32669,100,95.833333,?,?,?,?,-1
Atributos7,10,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,39,21,0,65,35,0,0.3,0.383833,0.461189,76.766667,92.237736,60,52.43999,7.56001,1,0.874,0.126,14.768934,0.246149,24.61489,0.6,18,0.3,9,0.7,21,0.4,12,0.666667,0.6,0.631579,0.301511,0.747778,0.776783,0.65,0.35,0.65,0.35,0.651515,0.65,0.649123,0.301511,0.747778,0.774697,0.649123,0.65,0.225,0.003,0.21875,0,218.75,0,890589,265469,32669,100,99.166667,?,?,?,?,-1
Atributos7,10,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,42,18,0,70,30,0,0.4,0.379333,0.448832,75.866667,89.766363,60,50.085573,9.914427,1,0.83476,0.16524,15.722583,0.262043,26.204305,0.733333,22,0.333333,10,0.666667,20,0.266667,8,0.6875,0.733333,0.709677,0.400892,0.755,0.728909,0.7,0.3,0.7,0.3,0.700893,0.7,0.699666,0.400892,0.755,0.759787,0.699666,0.7,0.21,0.004,0.21875,0,218.75,0,884340,265469,32669,100,95.833333,?,?,?,?,-1
Atributos7,10,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,43,17,0,71.666667,28.333333,0,0.433333,0.3865,0.430289,77.3,86.057733,60,47.534522,12.465478,1,0.792242,0.207758,15.305021,0.255084,25.508368,0.8,24,0.366667,11,0.633333,19,0.2,6,0.685714,0.8,0.738462,0.43948,0.811111,0.828475,0.716667,0.283333,0.716667,0.283333,0.722857,0.716667,0.714685,0.43948,0.811111,0.809995,0.714685,0.716667,0.218,0.002,0.21875,0,218.75,0,900868,265469,32669,100,98.333333,?,?,?,?,-1
Atributos7,10,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,45,15,0,75,25,0,0.5,0.372667,0.417461,74.533333,83.492115,60,44.807455,15.192545,1,0.746791,0.253209,16.984777,0.28308,28.307962,0.833333,25,0.333333,10,0.666667,20,0.166667,5,0.714286,0.833333,0.769231,0.507093,0.826667,0.839491,0.75,0.25,0.75,0.25,0.757143,0.75,0.748252,0.507093,0.826667,0.836662,0.748252,0.75,0.222,0.003,0.234375,0,234.375,0,893325,265469,32669,100,99.166667,?,?,?,?,-1
Atributos7,10,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,35,25,0,58.333333,41.666667,0,0.166667,0.449167,0.499094,89.833333,99.818836,60,60.468875,-0.468875,1,1.007815,-0.007815,6.869796,0.114497,11.44966,0.466667,14,0.3,9,0.7,21,0.533333,16,0.608696,0.466667,0.528302,0.171398,0.631111,0.5988,0.583333,0.416667,0.583333,0.416667,0.588132,0.583333,0.577584,0.171398,0.631111,0.64122,0.577584,0.583333,0.223,0.003,0.1875,0,187.5,0,872102,265469,32669,100,100,?,?,?,?,-1
Atributos7,10,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,39,21,0,65,35,0,0.3,0.366,0.435013,73.2,87.002682,60,47.915586,12.084414,1,0.798593,0.201407,17.33181,0.288864,28.886351,0.633333,19,0.333333,10,0.666667,20,0.366667,11,0.655172,0.633333,0.644068,0.300167,0.777222,0.817007,0.65,0.35,0.65,0.35,0.650167,0.65,0.649903,0.300167,0.777222,0.788739,0.649903,0.65,0.218,0.003,0.21875,0.015625,218.75,15.625,903930,265469,32669,100,97.5,?,?,?,?,-1
Atributos7,10,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,47,13,0,78.333333,21.666667,0,0.566667,0.373,0.43563,74.6,87.125962,60,49.13636,10.86364,1,0.818939,0.181061,17.194451,0.286574,28.657418,0.833333,25,0.266667,8,0.733333,22,0.166667,5,0.757576,0.833333,0.793651,0.569521,0.789444,0.759241,0.783333,0.216667,0.783333,0.216667,0.786195,0.783333,0.78279,0.569521,0.789444,0.774879,0.78279,0.783333,0.227,0.003,0.234375,0,234.375,0,888167,265469,32669,100,99.166667,?,?,?,?,-1
Atributos7,10,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,41,19,0,68.333333,31.666667,0,0.366667,0.3575,0.419275,71.5,83.855034,60,44.611809,15.388191,1,0.74353,0.25647,18.561503,0.309358,30.935838,0.633333,19,0.266667,8,0.733333,22,0.366667,11,0.703704,0.633333,0.666667,0.368514,0.823889,0.831989,0.683333,0.316667,0.683333,0.316667,0.685185,0.683333,0.68254,0.368514,0.823889,0.835655,0.68254,0.683333,0.225,0.003,0.234375,0,234.375,0,898948,265469,32669,100,97.5,?,?,?,?,-1
Atributos7,10,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,40,20,0,66.666667,33.333333,0,0.333333,0.388,0.45603,77.6,91.205994,60,52.303386,7.696614,1,0.871723,0.128277,14.741101,0.245685,24.568501,0.7,21,0.366667,11,0.633333,19,0.3,9,0.65625,0.7,0.677419,0.334077,0.743889,0.718794,0.666667,0.333333,0.666667,0.333333,0.667411,0.666667,0.666296,0.334077,0.743889,0.742568,0.666296,0.666667,0.213,0.004,0.21875,0,218.75,0,877476,265469,32669,100,96.666667,?,?,?,?,-1
Atributos7,10,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,43,17,0,71.666667,28.333333,0,0.433333,0.359667,0.429511,71.933333,85.90227,60,48.721706,11.278294,1,0.812028,0.187972,18.573916,0.309565,30.956526,0.7,21,0.266667,8,0.733333,22,0.3,9,0.724138,0.7,0.711864,0.433574,0.803333,0.814252,0.716667,0.283333,0.716667,0.283333,0.716908,0.716667,0.716588,0.433574,0.803333,0.793224,0.716588,0.716667,0.221,0.002,0.21875,0,218.75,0,892961,265469,32669,98.333333,95,?,?,?,?,-1
Atributos9,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,52,8,0,86.666667,13.333333,0,0.733333,0.244,0.313305,48.8,62.660993,60,28.643228,31.356772,1,0.477387,0.522613,33.302827,0.555047,55.504711,0.833333,25,0.1,3,0.9,27,0.166667,5,0.892857,0.833333,0.862069,0.734968,0.941111,0.954754,0.866667,0.133333,0.866667,0.133333,0.868304,0.866667,0.866518,0.734968,0.941111,0.942206,0.866518,0.866667,0.218,0.003,0.21875,0.015625,218.75,15.625,681250,265469,32669,100,93.333333,?,?,?,?,-1
Atributos9,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,48,12,0,80,20,0,0.6,0.266167,0.37919,53.233333,75.837985,60,1109.02439,-1049.02439,1,18.48374,-17.48374,29.842385,0.497373,49.737308,0.766667,23,0.166667,5,0.833333,25,0.233333,7,0.821429,0.766667,0.793103,0.601338,0.845,0.830721,0.8,0.2,0.8,0.2,0.801339,0.8,0.799778,0.601338,0.845,0.816778,0.799778,0.8,0.195,0.001,0.203125,0,203.125,0,651945,265469,32669,98.333333,90.833333,?,?,?,?,-1
Atributos9,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,49,11,0,81.666667,18.333333,0,0.633333,0.2515,0.352711,50.3,70.542186,60,32.626152,27.373848,1,0.543769,0.456231,31.402974,0.523383,52.33829,0.833333,25,0.2,6,0.8,24,0.166667,5,0.806452,0.833333,0.819672,0.633685,0.913889,0.931163,0.816667,0.183333,0.816667,0.183333,0.817019,0.816667,0.816616,0.633685,0.913889,0.918858,0.816616,0.816667,0.206,0.003,0.203125,0,203.125,0,673734,265469,32669,100,90.833333,?,?,?,?,-1
Atributos9,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,50,10,0,83.333333,16.666667,0,0.666667,0.239167,0.326468,47.833333,65.293695,60,29.757465,30.242535,1,0.495958,0.504042,33.381589,0.55636,55.635982,0.8,24,0.133333,4,0.866667,26,0.2,6,0.857143,0.8,0.827586,0.668153,0.944444,0.942658,0.833333,0.166667,0.833333,0.166667,0.834821,0.833333,0.833148,0.668153,0.944444,0.946835,0.833148,0.833333,0.196,0.002,0.1875,0.015625,187.5,15.625,689683,265469,32669,100,91.666667,?,?,?,?,-1
Atributos9,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,51,9,0,85,15,0,0.7,0.259167,0.367906,51.833333,73.581248,60,40.634705,19.365295,1,0.677245,0.322755,31.04215,0.517369,51.736917,0.8,24,0.1,3,0.9,27,0.2,6,0.888889,0.8,0.842105,0.703526,0.866667,0.858926,0.85,0.15,0.85,0.15,0.853535,0.85,0.849624,0.703526,0.866667,0.856632,0.849624,0.85,0.209,0.002,0.21875,0,218.75,0,651531,265469,32669,98.333333,89.166667,?,?,?,?,-1
Atributos9,1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,45,15,0,75,25,0,0.5,0.312333,0.412104,62.466667,82.420871,60,43.529053,16.470947,1,0.725484,0.274516,23.93076,0.398846,39.884599,0.666667,20,0.166667,5,0.833333,25,0.333333,10,0.8,0.666667,0.727273,0.507093,0.863889,0.861371,0.75,0.25,0.75,0.25,0.757143,0.75,0.748252,0.507093,0.863889,0.861619,0.748252,0.75,0.208,0.003,0.1875,0,187.5,0,656162,265469,32669,100,94.166667,?,?,?,?,-1
Atributos9,1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,45,15,0,75,25,0,0.5,0.3185,0.401304,63.7,80.260825,60,42.060974,17.939026,1,0.701016,0.298984,23.503008,0.391717,39.171679,0.666667,20,0.166667,5,0.833333,25,0.333333,10,0.8,0.666667,0.727273,0.507093,0.840556,0.857494,0.75,0.25,0.75,0.25,0.757143,0.75,0.748252,0.507093,0.840556,0.827455,0.748252,0.75,14.715,0.064,1.078125,0.03125,1078.125,31.25,651394,265469,32669,100,94.166667,?,?,?,?,-1
Atributos9,1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,46,14,0,76.666667,23.333333,0,0.533333,0.281,0.389483,56.2,77.896513,60,41.29294,18.70706,1,0.688216,0.311784,27.64342,0.460724,46.072367,0.766667,23,0.233333,7,0.766667,23,0.233333,7,0.766667,0.766667,0.766667,0.533333,0.862222,0.902777,0.766667,0.233333,0.766667,0.233333,0.766667,0.766667,0.766667,0.533333,0.862222,0.843456,0.766667,0.766667,1.347,0.008,0.921875,0,921.875,0,663618,265469,32669,98.333333,90,?,?,?,?,-1
Atributos9,1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1801,540,60,51,9,0,85,15,0,0.7,0.248167,0.350217,49.633333,70.04332,60,34.234088,25.765912,1,0.570568,0.429432,32.489137,0.541486,54.148561,0.9,27,0.2,6,0.8,24,0.1,3,0.818182,0.9,0.857143,0.703526,0.902222,0.919185,0.85,0.15,0.85,0.15,0.853535,0.85,0.849624,0.703526,0.902222,0.895413,0.849624,0.85,0.841,0.016,0.625,0.015625,625,15.625,673921,265469,32669,100,92.5,?,?,?,?,-1
